dia_da_prova_realizada,nota,nota_redacao,horario_da_prova,sexo,estado_civil,escolaridade,estado_realizado_em,cidade_realizado_em,bairro,cidade_nascimento,estado_nascimento,APROVADO
2017-01-15,3.5,0.0,NOITE,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,CE,CEARA,PICI,FORTALEZA,CE,NAO
2016-07-30,3.5,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,NOVA METROPOLE (JUREMA),FORTALEZA,CE,NAO
2016-07-31,3.25,0.0,MANHA,FEMININO,SOLTEIRO,SUPERIOR INCOMPLETO,CE,CEARA,MUCURIPE,FORTALEZA,CE,NAO
2016-07-08,3.0,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,PARADA,GENERAL SAMPAIO,CE,NAO
2016-12-08,3.0,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,HENRIQUE JORGE,PENTECOSTE,CE,NAO
2016-09-08,3.0,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,CENTRO,ITAPIPOCA,CE,NAO
2016-05-08,2.75,0.0,MANHA,FEMININO,SOLTEIRO,SUPERIOR INCOMPLETO,CE,CEARA,JOAQUIM TAVORA,JAGUARETAMA,CE,NAO
2017-05-01,2.5,0.0,NOITE,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,CE,CEARA,CONJUNTO CEARA,ACOPIARA,CE,NAO
2017-01-15,2.0,0.0,NOITE,MASCULINO,CASADO,ENSINO MEDIO,CE,CEARA,MANGUEIRAL,FORTALEZA,CE,NAO
2016-12-08,4.75,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,CAPONGA,CASCAVEL,CE,NAO
2016-08-13,4.25,0.0,MANHA,FEMININO,DIVORCIADO,ENSINO MEDIO,CE,CEARA,TRIANGULO,IBICUITINGA,CE,NAO
2017-01-15,4.0,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,PLANALTO,CASCAVEL,CE,NAO
2016-08-13,4.0,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,CENTRO,CASCAVEL,CE,NAO
2016-11-08,3.5,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,OS CANINDES,PINDORETAMA,CE,NAO
2016-07-29,3.5,0.0,MANHA,MASCULINO,CASADO,SUPERIOR,CE,CEARA,RIO NOVO,CASCAVEL,CE,NAO
2016-08-13,3.25,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,ZONA RURAL,PINDORETAMA,CE,NAO
2016-02-08,3.25,0.0,MANHA,FEMININO,DIVORCIADO,ENSINO MEDIO,CE,CEARA,CENTRO,CASCAVEL,CE,NAO
2016-08-13,3.25,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO FUNDAMENTAL,CE,CEARA,PLANALTO BEBERIBE,ARAGUATINS,TO,NAO
2016-12-08,3.25,0.0,NOITE,MASCULINO,CASADO,ENSINO MEDIO,CE,CEARA,ALTO LUMINOSO,CASCAVEL,CE,NAO
2016-08-13,3.25,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,TRIANGULO,ARACATI,CE,NAO
2017-01-15,3.0,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,PLANALTO,CASCAVEL,CE,NAO
2016-08-08,3.0,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,CENTRO,CASCAVEL,CE,NAO
2016-11-08,3.0,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,OS CANIDES,PINDORETAMA,CE,NAO
2016-08-13,2.75,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,MATA QUIRI,CASCAVEL,CE,NAO
2016-12-08,2.5,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,CENTRO,BEBERIBE,CE,NAO
2016-07-29,2.5,0.0,NOITE,FEMININO,SOLTEIRO,SUPERIOR,CE,CEARA,CENTRO,CASCAVEL,CE,NAO
2016-02-08,2.25,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,CE,CEARA,PRATA,CASCAVEL,CE,NAO
2016-01-08,5.75,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,RIO DE JANEIRO,RJ,NAO
2016-08-08,5.0,0.0,MANHA,FEMININO,CASADO,NIVEL TECNICO,MA,MARANHAO,CENTRO,CAMPANHA,MG,NAO
2016-01-08,5.0,0.0,NOITE,MASCULINO,SOLTEIRO,SUPERIOR,MA,MARANHAO,FLORA RICA,BALSAS,MA,NAO
2016-07-08,4.55,0.8,MANHA,FEMININO,CASADO,SUPERIOR,MA,MARANHAO,PARQUE CIDADE MARAVILHA,PLANALTO,BA,NAO
2016-12-08,4.5,0.0,MANHA,FEMININO,SOLTEIRO,ESPECIALIZACAO,MA,MARANHAO,CENTRO,LORETO,MA,NAO
2016-05-08,4.5,0.0,NOITE,FEMININO,CASADO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-06-08,4.5,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-07-08,4.35,0.6,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,NAZARE,RIBEIRO GONAALVES,PI,NAO
2016-11-08,4.25,0.0,NOITE,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,MA,MARANHAO,CENTRO,OURICURI,PE,NAO
2016-11-08,4.25,0.0,MANHA,FEMININO,CASADO,ENSINO MEDIO,MA,MARANHAO,CENTRO,ALTO PARNAABA,MA,NAO
2016-08-08,4.0,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,BACABA,CERES,GO,NAO
2016-07-08,3.75,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,FLORA RICA,BALSAS,MA,NAO
2016-01-08,3.5,0.0,MANHA,MASCULINO,CASADO,ENSINO MEDIO,MA,MARANHAO,NAZARE,PASTOS BONS,MA,NAO
2016-01-08,3.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,POTOSI,BALSAS,MA,NAO
2016-07-31,3.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,FLORA RICA,BALSAS,MA,NAO
2016-07-08,3.5,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO CAETANO,BALSAS,MA,NAO
2016-01-08,3.5,0.0,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MA,MARANHAO,TRESIDELA,CAROLINA,MA,NAO
2016-05-08,3.5,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ACUCENA VELHA,BALSAS,MA,NAO
2016-07-31,3.5,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO FELIX,BALSAS,MA,NAO
2016-08-08,3.5,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,BACABA,BALSAS,MA,NAO
2016-11-08,3.5,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,FORTALEZA DOS NOGUEIRAS,MA,NAO
2016-08-13,3.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-06-08,3.5,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,NOVA TRESIDELA,BALSAS,MA,NAO
2016-07-28,3.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,IMPERATRIZ,MA,NAO
2016-01-08,3.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ACUCENA,BALSAS,MA,NAO
2016-08-08,3.5,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,COHAB II,BALSAS,MA,NAO
2016-07-29,3.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,VILA MILITAR,MONTES ALTOS,MA,NAO
2016-07-29,3.5,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO FRANCISCO,BALSAS,MA,NAO
2016-07-28,3.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-04-08,3.5,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CATUMBI,BALSAS,MA,NAO
2016-04-08,3.5,0.0,MANHA,MASCULINO,SOLTEIRO,NIVEL TECNICO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-11-08,3.5,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,GIRASSOL,FORTALEZA DOS NOGUEIRAS,MA,NAO
2016-07-29,3.5,0.0,MANHA,MASCULINO,CASADO,ENSINO MEDIO,MA,MARANHAO,CENTRO,ESPERANTINA3POLIS,MA,NAO
2016-07-28,3.25,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,NOVA ESPERANCA,CAXIAS,MA,NAO
2016-12-08,3.25,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,VENEZA,BALSAS,MA,NAO
2016-11-08,3.25,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CDI,IMPERATRIZ,MA,NAO
2016-07-30,3.25,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,POTOSI,PASTOS BONS,MA,NAO
2016-04-08,3.25,0.0,MANHA,MASCULINO,SOLTEIRO,SUPERIOR,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-12-08,3.25,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,POTOSI,BALSAS,MA,NAO
2016-05-08,3.25,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,POTOSI,BALSAS,MA,NAO
2016-08-08,3.25,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO FELIX,BALSAS,MA,NAO
2016-07-08,3.25,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,VENEZA,RIBEIRO GONAALVES,PI,NAO
2016-04-08,3.25,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-07-08,3.25,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CAJUEIRO,BALSAS,MA,NAO
2016-01-08,3.25,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CARUMBI,BALSAS,MA,NAO
2016-04-08,3.25,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO CAETANO,BALSAS,MA,NAO
2016-01-08,3.25,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-07-29,3.25,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,RURAL,BALSAS,MA,NAO
2016-11-08,3.25,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,FATIMA,BALSAS,MA,NAO
2016-11-08,3.25,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO FUNDAMENTAL,MA,MARANHAO,ACUCENA VELHA,BALSAS,MA,NAO
2016-07-31,3.25,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,PARQUE GOVERNADOR LUIS ROCHA,BALSAS,MA,NAO
2016-07-08,3.25,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,JARDIM IRACEMA,DOM PEDRO,MA,NAO
2016-08-13,3.25,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CATUMBI,BALSAS,MA,NAO
2016-12-08,3.25,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-08-13,3.0,0.0,MANHA,MASCULINO,CASADO,NIVEL TECNICO,MA,MARANHAO,ACUCENA,BALSAS,MA,NAO
2016-11-08,3.0,0.0,NOITE,FEMININO,CASADO,ENSINO MEDIO,MA,MARANHAO,POTOSI,BALSAS,MA,NAO
2016-08-13,3.0,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO FELIX,BALSAS,MA,NAO
2016-04-08,3.0,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,POTOSI,JOAO LISBOA,MA,NAO
2016-06-08,3.0,0.0,MANHA,MASCULINO,CASADO,SUPERIOR,MA,MARANHAO,CENTRO,LORETO,MA,NAO
2016-12-08,3.0,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,FATIMA,BALSAS,MA,NAO
2016-07-31,3.0,0.0,NOITE,FEMININO,CASADO,ESPECIALIZACAO,MA,MARANHAO,MANOEL NOVO,BALSAS,MA,NAO
2016-01-08,3.0,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CDI,AGUA DOCE DO MARANHAO,MA,NAO
2016-05-08,3.0,0.0,MANHA,MASCULINO,CASADO,ENSINO MEDIO,MA,MARANHAO,VENEZA 2,SAO DOMINGOS DO AZEITAO,MA,NAO
2016-07-30,3.0,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,MANOEL NOVO,PATO BRANCO,PR,NAO
2016-07-08,3.0,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,RURAL,BALSAS,MA,NAO
2016-07-08,3.0,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,VENEZA,BALSAS,MA,NAO
2016-04-08,3.0,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO FELIX,BALSAS,MA,NAO
2016-08-08,3.0,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ACUCENA VELHA,BALSAS,MA,NAO
2016-11-08,3.0,0.0,MANHA,FEMININO,CASADO,SUPERIOR,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-06-08,3.0,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ACUCENA,WANDERLANDIA,TO,NAO
2016-11-08,3.0,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,SANTA LUZIA,MA,NAO
2017-01-14,3.0,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO CAETANO,BALSAS,MA,NAO
2016-04-08,2.75,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BELO HORIZONTE,MG,NAO
2016-01-08,2.75,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CDI,BALSAS,MA,NAO
2016-07-29,2.75,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,BACABA,BALSAS,MA,NAO
2016-04-08,2.75,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ZONA RURAL,FORTALEZA DOS NOGUEIRAS,MA,NAO
2016-08-13,2.75,0.0,NOITE,FEMININO,CASADO,SUPERIOR INCOMPLETO,MA,MARANHAO,CDI,BALSAS,MA,NAO
2016-12-08,2.75,0.0,MANHA,FEMININO,SOLTEIRO,SUPERIOR,MA,MARANHAO,NAZARE,BALSAS,MA,NAO
2016-12-08,2.75,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-05-08,2.75,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ZONA RURAL,BALSAS,MA,NAO
2016-05-08,2.75,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ACUCENA VELHA,SAO FALIX DE BALSAS,MA,NAO
2016-07-08,2.75,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ACUCENA VELHA,BALSAS,MA,NAO
2016-08-08,2.75,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,COHABI II,TASSO FRAGOSO,MA,NAO
2016-11-08,2.75,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CATUMBI,BALSAS,MA,NAO
2016-01-08,2.75,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-07-08,2.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,JOCY BARBOSA,FORTALEZA DOS NOGUEIRAS,MA,NAO
2016-04-08,2.5,0.0,NOITE,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,MA,MARANHAO,VIVENDAS DO POTOSI,BALSAS,MA,NAO
2016-01-08,2.5,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,BACABA,BALSAS,MA,NAO
2016-12-08,2.5,0.0,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MA,MARANHAO,JOCY BARBOSA,BALSAS,MA,NAO
2016-07-08,2.5,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,RURAL,BALSAS,MA,NAO
2016-07-29,2.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO LUIS,BALSAS,MA,NAO
2016-07-31,2.5,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,TRESIDELA NOVA,BALSAS,MA,NAO
2016-07-08,2.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-07-08,2.5,0.0,NOITE,FEMININO,SOLTEIRO,SUPERIOR,MA,MARANHAO,POTOSI,BALSAS,MA,NAO
2016-11-08,2.5,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ZONA RURAL,FORTALEZA DOS NOGUEIRAS,MA,NAO
2016-06-08,2.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO FELIX,BALSAS,MA,NAO
2016-01-08,2.5,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-04-08,2.5,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,POTOSI,BALSAS,MA,NAO
2016-07-28,2.25,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,CAROLINA,MA,NAO
2016-11-08,2.25,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,PALMAS,TO,NAO
2016-07-08,2.25,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CDI,DOM ELISEU,PA,NAO
2016-12-08,2.25,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO LUIS,BALSAS,MA,NAO
2016-08-08,2.25,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ACUCENA VELHA,BALSAS,MA,NAO
2016-07-08,2.25,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-01-08,2.0,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,ACUCENA VELHA,BRASILIA,DF,NAO
2016-01-08,2.0,0.0,MANHA,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,CENTRO,BALSAS,MA,NAO
2016-04-08,1.5,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,SAO CAETANO,BALSAS,MA,NAO
2016-04-08,1.25,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MA,MARANHAO,POTOSI,SAO JOAO DO PIAUA,PI,NAO
2017-02-01,5.75,0.0,MANHA,FEMININO,CASADO,SUPERIOR,MS,MATO GROSSO DO SUL,JARDIM JOQUEI CLUB,CAMPO GRANDE,AL,NAO
2016-09-08,4.0,0.0,MANHA,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA VILAS BOAS,CAMPO GRANDE,AL,NAO
2016-05-08,3.75,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,AERO RANCHO,CAMPO GRANDE,AL,NAO
2017-01-16,3.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM SEMINARIO,CAMPO GRANDE,AL,NAO
2016-12-08,3.5,0.0,NOITE,FEMININO,SOLTEIRO,SUPERIOR,MS,MATO GROSSO DO SUL,AMAMANBAIAMBAI,CAMPO GRANDE,AL,NAO
2016-07-29,3.5,0.0,MANHA,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA FUTURISTA,CAMPO GRANDE,AL,NAO
2016-07-28,3.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PARQUE RESIDENCIAL UNIAO,MARACAJU,MS,NAO
2016-07-28,3.5,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM MORENAO,CAMPO GRANDE,AL,NAO
2016-07-29,3.5,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA PIRATININGA,CAMPO GRANDE,AL,NAO
2016-07-31,3.5,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM COLORADO,SIDROLANDIA,MS,NAO
2017-10-01,3.5,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PARQUE RESIDENCIAL MARIA APARECIDA PEDROSSIAN,CAMPO GRANDE,AL,NAO
2017-08-01,3.5,0.0,NOITE,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,MONTE CASTELO,CAMPO GRANDE,AL,NAO
2016-07-28,3.5,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM COLUMBIA,MIRANDA,MS,NAO
2016-07-31,3.5,0.0,MANHA,FEMININO,CASADO,SUPERIOR,MS,MATO GROSSO DO SUL,RITA VIEIRA I,AQUIDAUANA,MS,NAO
2016-11-08,3.25,0.0,MANHA,MASCULINO,CASADO,SUPERIOR,MS,MATO GROSSO DO SUL,ZONA RURAL,CAMPO GRANDE,AL,NAO
2016-12-08,3.25,0.0,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,UNIVERSITARIO,CAMPO GRANDE,AL,NAO
2016-11-08,3.25,0.0,NOITE,MASCULINO,CASADO,SUPERIOR,MS,MATO GROSSO DO SUL,JARDIM IMA,CAMPO GRANDE,AL,NAO
2016-07-08,3.25,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,NUCLEO HABITACIONAL UNIVERSITARIAS,CAMPO GRANDE,AL,NAO
2016-07-28,3.25,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,RESIDENCIAL ESTRELA PARK,CAMPO GRANDE,AL,NAO
2016-06-08,3.0,0.0,NOITE,FEMININO,SOLTEIRO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,VILA CARLOTA,CORUMBA,MS,NAO
2016-07-28,3.0,0.0,NOITE,FEMININO,SOLTEIRO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,MONTE CASTELO,JOSA BONIFACIO,SP,NAO
2017-01-16,3.0,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM SEMINARIO,CAMPO GRANDE,AL,NAO
2016-11-08,3.0,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,ITANHANGA PARK,CAMPO GRANDE,AL,NAO
2016-05-08,3.0,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,RURAL,CAMPO GRANDE,AL,NAO
2016-07-30,2.75,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,RURAL,CAMPO GRANDE,AL,NAO
2016-07-30,2.75,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,RURAL,CAMPO GRANDE,AL,NAO
2016-07-31,2.75,0.0,NOITE,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,VILA CARVALHO,AQUIDAUANA,MS,NAO
2016-07-30,2.75,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JOSE CARDOSO,CAMPO GRANDE,AL,NAO
2017-01-14,2.75,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,JARDIM IMA,CAMPO GRANDE,AL,NAO
2017-01-15,2.75,0.0,MANHA,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,PANORAMA,CAMPO GRANDE,AL,NAO
2016-02-08,2.5,0.0,MANHA,MASCULINO,SOLTEIRO,SUPERIOR INCOMPLETO,MS,MATO GROSSO DO SUL,COOPHAMAT,RIO DE JANEIRO,RJ,NAO
2016-08-08,2.5,0.0,NOITE,MASCULINO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA PROGRESSO,CAMPO GRANDE,AL,NAO
2016-01-08,2.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,MATA DO JACINTO,CAMPO GRANDE,AL,NAO
2016-09-08,2.25,0.0,MANHA,FEMININO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,VILA NOVA CAMPO GRANDE,CUIABA,MT,NAO
2016-07-28,1.5,0.0,NOITE,FEMININO,SOLTEIRO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,UNIVERSITARIO,CAMPO GRANDE,AL,NAO
2017-02-01,5.5,0.0,NOITE,MASCULINO,CASADO,ENSINO MEDIO,MS,MATO GROSSO DO SUL,CAMPO ALEGRE,RIO VERDE,GO,NAO
